Conv Layers,Pool Layers,Epochs,Optimizer,Batch Size,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Train Time (s)
1,5,50,Adadelta,16,1.8846919536590576,0.1875,1.8786554336547852,0.25,69.00577235221863
1,5,50,Adadelta,32,2.6669888496398926,0.23749999701976776,2.6832263469696045,0.22499999403953552,78.50480127334595
1,5,50,Adadelta,64,2.1042888164520264,0.20000000298023224,2.19974684715271,0.20000000298023224,34.276763677597046
1,5,50,Adadelta,128,2.3749911785125732,0.20000000298023224,2.358652114868164,0.20000000298023224,53.34620213508606
2,1,5,Adam,16,0.6973477602005005,0.793749988079071,0.9941050410270691,0.675000011920929,63.15852761268616
2,1,5,Adam,32,1.420747995376587,0.17499999701976776,1.3845351934432983,0.17499999701976776,63.480146408081055
2,1,5,Adam,64,3.2638869285583496,0.3499999940395355,2.791088581085205,0.2750000059604645,61.446717500686646
2,1,5,Adam,128,15.127537727355957,0.3062500059604645,15.192094802856445,0.3499999940395355,56.995532512664795
2,1,5,SGD,16,1.5582845211029053,0.4312500059604645,1.5730526447296143,0.4000000059604645,55.7062087059021
2,1,5,SGD,32,1.21488356590271,0.6812499761581421,1.2109839916229248,0.6499999761581421,60.26495170593262
2,1,5,SGD,64,1.5717378854751587,0.20000000298023224,1.575615644454956,0.20000000298023224,48.81627321243286
2,1,5,SGD,128,1.3930103778839111,0.4437499940395355,1.4102756977081299,0.4000000059604645,51.583282232284546
2,1,5,RMSprop,16,1.959970474243164,0.30000001192092896,3.886800765991211,0.22499999403953552,63.96254825592041
2,1,5,RMSprop,32,1.5900903940200806,0.22499999403953552,1.565045952796936,0.30000001192092896,56.552780628204346
2,1,5,RMSprop,64,1.4466822147369385,0.35624998807907104,1.40597403049469,0.4000000059604645,54.114060401916504
2,1,5,RMSprop,128,1.246716856956482,0.48124998807907104,1.2379586696624756,0.44999998807907104,54.878198862075806
2,1,5,Adadelta,16,1.3249881267547607,0.5062500238418579,1.3693740367889404,0.5249999761581421,76.70225358009338
2,1,5,Adadelta,32,1.5027798414230347,0.33125001192092896,1.5138931274414062,0.30000001192092896,63.1879346370697
2,1,5,Adadelta,64,1.486595869064331,0.28125,1.4840357303619385,0.22499999403953552,59.38952708244324
2,1,5,Adadelta,128,1.5802435874938965,0.21250000596046448,1.6295874118804932,0.22499999403953552,61.584068775177
2,1,10,Adam,16,0.7510013580322266,0.800000011920929,0.8543282747268677,0.675000011920929,139.94160175323486
2,1,10,Adam,32,1.0879195928573608,0.39375001192092896,1.0634361505508423,0.4000000059604645,115.43466091156006
2,1,10,Adam,64,1.4263780117034912,0.20000000298023224,1.3755289316177368,0.20000000298023224,110.51550936698914
2,1,10,Adam,128,1.3892616033554077,0.3812499940395355,1.441603660583496,0.32499998807907104,110.23893094062805
2,1,10,SGD,16,0.9826580882072449,0.637499988079071,1.1703681945800781,0.550000011920929,108.92949914932251
2,1,10,SGD,32,0.5879597067832947,0.856249988079071,0.8066413998603821,0.75,101.91747093200684
2,1,10,SGD,64,1.461430311203003,0.3812499940395355,1.5040538311004639,0.42500001192092896,100.3670129776001
2,1,10,SGD,128,1.3052661418914795,0.5687500238418579,1.3217308521270752,0.5,111.80647420883179
2,1,10,RMSprop,16,0.1120186448097229,0.981249988079071,0.5684922933578491,0.824999988079071,125.67071437835693
2,1,10,RMSprop,32,1.2131726741790771,0.4000000059604645,1.2165294885635376,0.4000000059604645,108.39599609375
2,1,10,RMSprop,64,1.3322176933288574,0.44999998807907104,1.2761130332946777,0.42500001192092896,106.70029377937317
2,1,10,RMSprop,128,1.600592851638794,0.20624999701976776,1.608639121055603,0.20000000298023224,103.90643525123596
2,1,10,Adadelta,16,1.3764770030975342,0.512499988079071,1.3906776905059814,0.5,151.7323350906372
2,1,10,Adadelta,32,1.4903960227966309,0.3125,1.476107120513916,0.42500001192092896,111.7974739074707
2,1,10,Adadelta,64,1.5380847454071045,0.3125,1.541285753250122,0.25,104.4923415184021
2,1,10,Adadelta,128,1.4788074493408203,0.4375,1.5021424293518066,0.2750000059604645,115.70954442024231
2,1,25,Adam,16,0.3406298756599426,0.956250011920929,0.6635115146636963,0.7250000238418579,142.37529063224792
2,1,25,Adam,32,1.1606948375701904,0.3499999940395355,1.1791183948516846,0.4000000059604645,182.1991686820984
2,1,25,Adam,64,0.8144525289535522,0.65625,1.0262175798416138,0.6499999761581421,265.18076038360596
2,1,25,Adam,128,0.9306182861328125,0.6875,1.2758890390396118,0.574999988079071,255.26807594299316
2,1,25,SGD,16,1.5070087909698486,0.2874999940395355,1.493965744972229,0.3499999940395355,267.6912224292755
2,1,25,SGD,32,0.17616428434848785,0.981249988079071,0.5176554918289185,0.75,249.1736376285553
2,1,25,SGD,64,0.46297574043273926,0.9312499761581421,0.66796875,0.75,241.1540915966034
2,1,25,SGD,128,0.7991315126419067,0.824999988079071,0.916904091835022,0.7250000238418579,262.66881370544434
2,1,25,RMSprop,16,0.13583455979824066,0.9624999761581421,0.5490300059318542,0.7749999761581421,186.23635482788086
2,1,25,RMSprop,32,1.2616101503372192,0.32499998807907104,1.2492725849151611,0.2750000059604645,97.76102423667908
2,1,25,RMSprop,64,1.3759510517120361,0.20000000298023224,1.3343961238861084,0.20000000298023224,142.14252877235413
2,1,25,RMSprop,128,1.538473129272461,0.20000000298023224,1.510868787765503,0.20000000298023224,174.4687488079071
2,1,25,Adadelta,16,1.4961955547332764,0.3687500059604645,1.4522055387496948,0.44999998807907104,153.61404418945312
2,1,25,Adadelta,32,1.5201501846313477,0.2874999940395355,1.506998896598816,0.3499999940395355,101.86647319793701
2,1,25,Adadelta,64,1.470595359802246,0.4625000059604645,1.463490605354309,0.4000000059604645,147.5107057094574
2,1,25,Adadelta,128,1.4925920963287354,0.3687500059604645,1.5169357061386108,0.20000000298023224,214.08169317245483
2,1,50,Adam,16,0.8516464233398438,0.731249988079071,1.0334104299545288,0.6499999761581421,240.15215015411377
2,1,50,Adam,32,0.991503119468689,0.5874999761581421,1.039925217628479,0.6000000238418579,241.99514412879944
2,1,50,Adam,64,0.36816519498825073,0.9937499761581421,0.7299854755401611,0.75,345.10454988479614
2,1,50,Adam,128,1.3611786365509033,0.30000001192092896,1.4256618022918701,0.2750000059604645,124.6306962966919
2,1,50,SGD,16,1.547973394393921,0.24375000596046448,1.552470088005066,0.22499999403953552,218.04727864265442
2,1,50,SGD,32,0.29999372363090515,0.949999988079071,0.6187255382537842,0.7749999761581421,275.36179757118225
2,1,50,SGD,64,0.5985081791877747,0.9375,0.8060541152954102,0.675000011920929,376.6569821834564
2,1,50,SGD,128,1.3484567403793335,0.518750011920929,1.3672012090682983,0.44999998807907104,174.4379758834839
2,1,50,RMSprop,16,1.233520269393921,0.39375001192092896,1.2178213596343994,0.4000000059604645,86.02386164665222
2,1,50,RMSprop,32,1.335163950920105,0.32499998807907104,1.3720242977142334,0.32499998807907104,88.938401222229
2,1,50,RMSprop,64,1.362963318824768,0.42500001192092896,1.331436276435852,0.375,158.6406228542328
2,1,50,RMSprop,128,1.229212760925293,0.5687500238418579,1.3161168098449707,0.5249999761581421,153.1618320941925
2,1,50,Adadelta,16,0.8779487609863281,0.875,0.9758108854293823,0.699999988079071,739.0957543849945
2,1,50,Adadelta,32,0.8068459630012512,0.768750011920929,0.8677905201911926,0.800000011920929,608.6594648361206
2,1,50,Adadelta,64,1.2332044839859009,0.6187499761581421,1.2712395191192627,0.625,446.4466199874878
2,1,50,Adadelta,128,1.097008228302002,0.7250000238418579,1.1334521770477295,0.75,550.7720394134521
2,2,5,Adam,16,1.3495460748672485,0.5625,1.3373148441314697,0.574999988079071,50.17442846298218
2,2,5,Adam,32,1.2540956735610962,0.518750011920929,1.251517653465271,0.550000011920929,48.67573881149292
2,2,5,Adam,64,1.1953747272491455,0.5375000238418579,1.3405392169952393,0.44999998807907104,51.18754029273987
2,2,5,Adam,128,0.9884586334228516,0.5874999761581421,1.2339931726455688,0.5249999761581421,47.31683421134949
2,2,5,SGD,16,0.7910239696502686,0.78125,0.8983966112136841,0.6499999761581421,46.07543396949768
2,2,5,SGD,32,1.2077293395996094,0.71875,1.2372149229049683,0.6000000238418579,46.04764246940613
2,2,5,SGD,64,1.3079094886779785,0.45625001192092896,1.323333501815796,0.42500001192092896,45.15805721282959
2,2,5,SGD,128,1.5190322399139404,0.53125,1.5346683263778687,0.3499999940395355,46.12499189376831
2,2,5,RMSprop,16,1.4760444164276123,0.39375001192092896,1.5533380508422852,0.4000000059604645,52.76610732078552
2,2,5,RMSprop,32,0.6130695939064026,0.8187500238418579,0.7698845863342285,0.675000011920929,47.3730833530426
2,2,5,RMSprop,64,0.7548232674598694,0.8187500238418579,0.9827243089675903,0.625,45.642239809036255
2,2,5,RMSprop,128,2.0752601623535156,0.20000000298023224,1.9960063695907593,0.22499999403953552,45.397926330566406
2,2,5,Adadelta,16,1.5418059825897217,0.23125000298023224,1.5350673198699951,0.3499999940395355,52.27111482620239
2,2,5,Adadelta,32,1.5624784231185913,0.24375000596046448,1.5602679252624512,0.30000001192092896,49.00045824050903
2,2,5,Adadelta,64,1.6092621088027954,0.20000000298023224,1.5237007141113281,0.2750000059604645,47.41599154472351
2,2,5,Adadelta,128,1.5117326974868774,0.35624998807907104,1.5210896730422974,0.2750000059604645,48.597371101379395
2,2,10,Adam,16,0.14885856211185455,0.9750000238418579,0.6372671127319336,0.7749999761581421,98.76349210739136
2,2,10,Adam,32,0.2228216826915741,0.9624999761581421,0.6260257959365845,0.800000011920929,96.71246719360352
2,2,10,Adam,64,1.1724607944488525,0.39375001192092896,1.265021562576294,0.30000001192092896,91.21087145805359
2,2,10,Adam,128,1.1660722494125366,0.512499988079071,1.354346513748169,0.5,78.99018669128418
2,2,10,SGD,16,0.36596277356147766,0.8999999761581421,0.549333393573761,0.800000011920929,88.36289381980896
2,2,10,SGD,32,1.181049108505249,0.637499988079071,1.192488670349121,0.574999988079071,89.52768111228943
2,2,10,SGD,64,0.6848761439323425,0.824999988079071,0.839442253112793,0.75,92.37966322898865
2,2,10,SGD,128,1.213858962059021,0.7437499761581421,1.2431623935699463,0.6499999761581421,87.48389387130737
2,2,10,RMSprop,16,0.2642286419868469,0.9125000238418579,0.5986438393592834,0.75,93.75210070610046
2,2,10,RMSprop,32,1.1321343183517456,0.550000011920929,1.1311514377593994,0.4749999940395355,90.33984565734863
2,2,10,RMSprop,64,0.8679115176200867,0.768750011920929,0.9001127481460571,0.75,79.80554962158203
2,2,10,RMSprop,128,1.3601300716400146,0.375,1.2568285465240479,0.4000000059604645,93.15348601341248
2,2,10,Adadelta,16,1.510128140449524,0.24375000596046448,1.4866821765899658,0.2750000059604645,99.97732424736023
2,2,10,Adadelta,32,1.5988764762878418,0.2750000059604645,1.6051486730575562,0.25,90.96770787239075
2,2,10,Adadelta,64,1.5865286588668823,0.22499999403953552,1.6009986400604248,0.17499999701976776,90.56759333610535
2,2,10,Adadelta,128,1.6159944534301758,0.21875,1.6301133632659912,0.17499999701976776,83.0225625038147
2,2,25,Adam,16,0.28748297691345215,0.9437500238418579,0.6402636766433716,0.675000011920929,105.2395372390747
2,2,25,Adam,32,0.25779157876968384,0.949999988079071,0.5389751195907593,0.699999988079071,162.24797129631042
2,2,25,Adam,64,0.24700221419334412,0.9437500238418579,0.6117168664932251,0.7250000238418579,218.31108856201172
2,2,25,Adam,128,1.4792617559432983,0.33125001192092896,1.4844329357147217,0.375,101.27763414382935
2,2,25,SGD,16,1.389418363571167,0.3687500059604645,1.3801225423812866,0.375,71.31108140945435
2,2,25,SGD,32,0.3579254746437073,0.8999999761581421,0.6401800513267517,0.7749999761581421,213.06741547584534
2,2,25,SGD,64,0.43573713302612305,0.9125000238418579,0.6863483190536499,0.7749999761581421,212.89986276626587
2,2,25,SGD,128,1.022342324256897,0.6625000238418579,0.9726372957229614,0.699999988079071,214.06198453903198
2,2,25,RMSprop,16,0.062055718153715134,0.987500011920929,0.8128768801689148,0.75,235.09241342544556
2,2,25,RMSprop,32,1.230830430984497,0.5375000238418579,1.2332583665847778,0.5249999761581421,151.56692385673523
2,2,25,RMSprop,64,1.607285737991333,0.2562499940395355,1.6072813272476196,0.17499999701976776,78.97925186157227
2,2,25,RMSprop,128,1.051104187965393,0.59375,1.199565052986145,0.574999988079071,106.04746508598328
2,2,25,Adadelta,16,1.4705384969711304,0.4312500059604645,1.490157127380371,0.3499999940395355,246.00293016433716
2,2,25,Adadelta,32,1.5689032077789307,0.20000000298023224,1.5861139297485352,0.125,188.2245318889618
2,2,25,Adadelta,64,1.4633448123931885,0.36250001192092896,1.5073955059051514,0.32499998807907104,227.03621363639832
2,2,25,Adadelta,128,1.6045246124267578,0.25,1.5847997665405273,0.20000000298023224,221.14512586593628
2,2,50,Adam,16,0.4808332324028015,0.9750000238418579,0.788305401802063,0.675000011920929,368.0401723384857
2,2,50,Adam,32,1.324601173400879,0.53125,1.3497803211212158,0.44999998807907104,73.41263031959534
2,2,50,Adam,64,1.545752763748169,0.3375000059604645,1.5302510261535645,0.4000000059604645,81.36786842346191
2,2,50,Adam,128,0.21463385224342346,0.9937499761581421,0.6175195574760437,0.7749999761581421,395.6627707481384
2,2,50,SGD,16,0.20691867172718048,0.956250011920929,0.5195573568344116,0.75,221.37978529930115
2,2,50,SGD,32,0.15249529480934143,0.981249988079071,0.4789222180843353,0.7250000238418579,288.65244817733765
2,2,50,SGD,64,0.7306658625602722,0.8687499761581421,0.8513514399528503,0.75,214.3822627067566
2,2,50,SGD,128,0.3296945095062256,0.9312499761581421,0.5500600934028625,0.7749999761581421,408.3711266517639
2,2,50,RMSprop,16,1.5682270526885986,0.29374998807907104,1.5468677282333374,0.375,74.51369905471802
2,2,50,RMSprop,32,1.4852615594863892,0.20000000298023224,1.469477891921997,0.20000000298023224,79.67898368835449
2,2,50,RMSprop,64,0.4434214234352112,0.8999999761581421,0.8137170672416687,0.7250000238418579,110.0987389087677
2,2,50,RMSprop,128,1.2048259973526,0.543749988079071,1.160468339920044,0.574999988079071,175.28009796142578
2,2,50,Adadelta,16,1.4622522592544556,0.48750001192092896,1.4381141662597656,0.4000000059604645,220.67077589035034
2,2,50,Adadelta,32,1.457341194152832,0.34375,1.4054450988769531,0.375,148.7945318222046
2,2,50,Adadelta,64,1.5858567953109741,0.26875001192092896,1.6327794790267944,0.22499999403953552,160.65756130218506
2,2,50,Adadelta,128,1.507208228111267,0.3499999940395355,1.5061028003692627,0.30000001192092896,342.5768048763275
2,3,5,Adam,16,0.2922552227973938,0.9312499761581421,0.679302453994751,0.7250000238418579,44.47115683555603
2,3,5,Adam,32,1.5119397640228271,0.3812499940395355,1.5189348459243774,0.375,43.51071882247925
2,3,5,Adam,64,1.3853528499603271,0.5375000238418579,1.3853726387023926,0.6000000238418579,43.875125885009766
2,3,5,Adam,128,1.5501515865325928,0.2874999940395355,1.5562427043914795,0.22499999403953552,44.458632707595825
2,3,5,SGD,16,0.7323036789894104,0.856249988079071,0.8133980631828308,0.75,43.4632682800293
2,3,5,SGD,32,1.1784566640853882,0.6812499761581421,1.2343480587005615,0.6499999761581421,42.8256402015686
2,3,5,SGD,64,1.3784763813018799,0.65625,1.3840317726135254,0.574999988079071,43.13742804527283
2,3,5,SGD,128,1.5196866989135742,0.3187499940395355,1.516795039176941,0.2750000059604645,44.3081796169281
2,3,5,RMSprop,16,1.4500669240951538,0.38749998807907104,1.3762485980987549,0.4000000059604645,43.61539602279663
2,3,5,RMSprop,32,1.5300447940826416,0.24375000596046448,1.506404995918274,0.20000000298023224,43.17496299743652
2,3,5,RMSprop,64,1.3197886943817139,0.612500011920929,1.273606538772583,0.550000011920929,43.392006158828735
2,3,5,RMSprop,128,1.4645975828170776,0.2750000059604645,1.5151103734970093,0.25,42.61691880226135
2,3,5,Adadelta,16,1.6655969619750977,0.22499999403953552,1.7103599309921265,0.20000000298023224,44.66180467605591
2,3,5,Adadelta,32,1.7951040267944336,0.19374999403953552,1.7106043100357056,0.22499999403953552,43.866254568099976
2,3,5,Adadelta,64,1.7522804737091064,0.22499999403953552,1.6832571029663086,0.2750000059604645,49.20658469200134
2,3,5,Adadelta,128,1.7646243572235107,0.26875001192092896,1.780432939529419,0.2750000059604645,44.261924743652344
2,3,10,Adam,16,0.3273189663887024,0.918749988079071,0.783553957939148,0.7749999761581421,86.98612523078918
2,3,10,Adam,32,0.6264584064483643,0.831250011920929,0.8766007423400879,0.699999988079071,84.82990074157715
2,3,10,Adam,64,1.4752079248428345,0.44999998807907104,1.4870723485946655,0.4000000059604645,85.29641342163086
2,3,10,Adam,128,1.5496776103973389,0.3062500059604645,1.5340849161148071,0.30000001192092896,85.22067546844482
2,3,10,SGD,16,0.3207891583442688,0.918749988079071,0.6664671301841736,0.75,85.01426315307617
2,3,10,SGD,32,0.5306336283683777,0.9437500238418579,0.7348464131355286,0.675000011920929,83.65941095352173
2,3,10,SGD,64,1.2601407766342163,0.762499988079071,1.2776767015457153,0.699999988079071,83.99904751777649
2,3,10,SGD,128,1.3213032484054565,0.7124999761581421,1.339077353477478,0.625,85.25521516799927
2,3,10,RMSprop,16,0.40066033601760864,0.875,0.7708748579025269,0.75,88.71059703826904
2,3,10,RMSprop,32,1.603280782699585,0.22499999403953552,1.5938364267349243,0.2750000059604645,89.6900429725647
2,3,10,RMSprop,64,0.7687155604362488,0.706250011920929,1.0119383335113525,0.6499999761581421,84.47458600997925
2,3,10,RMSprop,128,1.463383674621582,0.35624998807907104,1.4461369514465332,0.32499998807907104,85.73233294487
2,3,10,Adadelta,16,1.5322116613388062,0.29374998807907104,1.555662751197815,0.25,88.50726079940796
2,3,10,Adadelta,32,1.633022665977478,0.23125000298023224,1.6112642288208008,0.22499999403953552,85.36797547340393
2,3,10,Adadelta,64,1.5762321949005127,0.23125000298023224,1.6090812683105469,0.15000000596046448,84.83553075790405
2,3,10,Adadelta,128,1.650709867477417,0.20624999701976776,1.686252236366272,0.15000000596046448,85.92924380302429
2,3,25,Adam,16,0.3057509660720825,0.9750000238418579,0.7701981663703918,0.7250000238418579,216.48098254203796
2,3,25,Adam,32,0.10947219282388687,0.9937499761581421,0.5129600763320923,0.800000011920929,219.79225063323975
2,3,25,Adam,64,1.3318641185760498,0.39375001192092896,1.3908607959747314,0.30000001192092896,206.9821276664734
2,3,25,Adam,128,0.7601066827774048,0.737500011920929,0.9309379458427429,0.6000000238418579,209.16674518585205
2,3,25,SGD,16,0.12307097762823105,0.9937499761581421,0.5692891478538513,0.75,209.67551827430725
2,3,25,SGD,32,0.123226597905159,0.981249988079071,0.443568617105484,0.824999988079071,210.04380106925964
2,3,25,SGD,64,0.5664582252502441,0.9125000238418579,0.7193247079849243,0.7749999761581421,205.85590243339539
2,3,25,SGD,128,0.8605179786682129,0.90625,0.9499607086181641,0.7749999761581421,207.5697157382965
2,3,25,RMSprop,16,0.17502276599407196,0.987500011920929,0.6181874871253967,0.7749999761581421,121.08237719535828
2,3,25,RMSprop,32,0.36132994294166565,0.925000011920929,0.6278647780418396,0.7250000238418579,166.19806814193726
2,3,25,RMSprop,64,1.5507597923278809,0.21250000596046448,1.5654032230377197,0.20000000298023224,108.38751316070557
2,3,25,RMSprop,128,1.4288694858551025,0.3375000059604645,1.399122953414917,0.4000000059604645,130.82571864128113
2,3,25,Adadelta,16,1.5755634307861328,0.3062500059604645,1.5887537002563477,0.32499998807907104,218.96866369247437
2,3,25,Adadelta,32,1.559422254562378,0.22499999403953552,1.596475601196289,0.17499999701976776,209.03664994239807
2,3,25,Adadelta,64,1.7266632318496704,0.14374999701976776,1.6751524209976196,0.125,208.04921579360962
2,3,25,Adadelta,128,1.5831083059310913,0.23125000298023224,1.5889761447906494,0.17499999701976776,212.96311926841736
2,3,50,Adam,16,0.10570129007101059,1.0,0.537846028804779,0.75,195.4533495903015
2,3,50,Adam,32,0.14737217128276825,0.9750000238418579,0.6357826590538025,0.75,206.97599697113037
2,3,50,Adam,64,0.17218194901943207,0.956250011920929,0.6248170137405396,0.7749999761581421,175.87166094779968
2,3,50,Adam,128,0.19200687110424042,0.987500011920929,0.5496621131896973,0.699999988079071,320.4424080848694
2,3,50,SGD,16,0.29235750436782837,0.9312499761581421,0.5214823484420776,0.75,169.68883395195007
2,3,50,SGD,32,0.3559003472328186,0.9375,0.6496108174324036,0.75,181.3000419139862
2,3,50,SGD,64,0.36768263578414917,0.949999988079071,0.5385102033615112,0.75,277.700288772583
2,3,50,SGD,128,0.5281847715377808,0.875,0.6999589204788208,0.7250000238418579,326.22727704048157
2,3,50,RMSprop,16,0.2829058766365051,0.8812500238418579,0.5048088431358337,0.824999988079071,179.44075632095337
2,3,50,RMSprop,32,0.25227272510528564,0.96875,0.540156900882721,0.75,182.39088225364685
2,3,50,RMSprop,64,1.2568663358688354,0.5249999761581421,1.3018913269042969,0.375,132.7034809589386
2,3,50,RMSprop,128,0.25687509775161743,0.956250011920929,0.5978240966796875,0.75,206.51835441589355
2,3,50,Adadelta,16,1.6778438091278076,0.21250000596046448,1.6550029516220093,0.20000000298023224,116.08621263504028
2,3,50,Adadelta,32,1.5224354267120361,0.32499998807907104,1.4999768733978271,0.30000001192092896,152.29655385017395
2,3,50,Adadelta,64,1.6567223072052002,0.23125000298023224,1.6699432134628296,0.25,257.67274737358093
2,3,50,Adadelta,128,1.6516773700714111,0.16249999403953552,1.6861159801483154,0.22499999403953552,84.83223938941956
2,5,5,Adam,16,1.1841192245483398,0.675000011920929,1.2384049892425537,0.625,42.16697025299072
2,5,5,Adam,32,1.4748544692993164,0.3812499940395355,1.5050419569015503,0.3499999940395355,42.04600143432617
2,5,5,Adam,64,1.4976012706756592,0.48124998807907104,1.5318807363510132,0.4000000059604645,42.59506559371948
2,5,5,Adam,128,1.2604691982269287,0.731249988079071,1.2984517812728882,0.699999988079071,42.22046518325806
2,5,5,SGD,16,1.4744312763214111,0.5062500238418579,1.4748103618621826,0.4749999940395355,42.3932945728302
2,5,5,SGD,32,1.4943238496780396,0.44999998807907104,1.5124757289886475,0.375,41.57862424850464
2,5,5,SGD,64,1.4272748231887817,0.5687500238418579,1.4695327281951904,0.4000000059604645,42.257625341415405
2,5,5,SGD,128,1.5102626085281372,0.3812499940395355,1.5414142608642578,0.3499999940395355,43.10976028442383
2,5,5,RMSprop,16,0.9520775079727173,0.643750011920929,1.0050952434539795,0.6499999761581421,45.69887709617615
2,5,5,RMSprop,32,0.7532190680503845,0.800000011920929,0.9063659906387329,0.550000011920929,41.67669439315796
2,5,5,RMSprop,64,1.1781156063079834,0.8500000238418579,1.2435541152954102,0.675000011920929,42.040488719940186
2,5,5,RMSprop,128,1.274631142616272,0.5,1.288411259651184,0.550000011920929,42.405720949172974
2,5,5,Adadelta,16,2.0889861583709717,0.19374999403953552,2.126253128051758,0.15000000596046448,41.61975288391113
2,5,5,Adadelta,32,2.625154972076416,0.20000000298023224,2.6301493644714355,0.20000000298023224,41.649221658706665
2,5,5,Adadelta,64,2.4089741706848145,0.20000000298023224,2.3986992835998535,0.20000000298023224,41.430163621902466
2,5,5,Adadelta,128,2.27876615524292,0.1875,2.2884702682495117,0.20000000298023224,42.14697217941284
2,5,10,Adam,16,0.31731340289115906,0.9125000238418579,0.6480079889297485,0.75,82.91500616073608
2,5,10,Adam,32,0.7089575529098511,0.831250011920929,0.8130638003349304,0.75,82.05888342857361
2,5,10,Adam,64,0.666254997253418,0.887499988079071,0.8197517395019531,0.7250000238418579,82.50040435791016
2,5,10,Adam,128,1.5379602909088135,0.4437499940395355,1.5450711250305176,0.44999998807907104,83.3561623096466
2,5,10,SGD,16,1.3016822338104248,0.7124999761581421,1.2745184898376465,0.6499999761581421,82.38772487640381
2,5,10,SGD,32,1.3868335485458374,0.65625,1.4103535413742065,0.6499999761581421,82.63958835601807
2,5,10,SGD,64,1.3907392024993896,0.637499988079071,1.4146713018417358,0.6499999761581421,86.922128200531
2,5,10,SGD,128,1.4439890384674072,0.4749999940395355,1.5093339681625366,0.4000000059604645,84.22973275184631
2,5,10,RMSprop,16,0.4302467405796051,0.8999999761581421,0.665397584438324,0.800000011920929,83.11209082603455
2,5,10,RMSprop,32,0.501863420009613,0.8125,0.8778281211853027,0.75,81.81710171699524
2,5,10,RMSprop,64,0.6911295056343079,0.831250011920929,0.8832031488418579,0.675000011920929,82.36107969284058
2,5,10,RMSprop,128,1.0643129348754883,0.6875,1.0959562063217163,0.6499999761581421,84.47092032432556
2,5,10,Adadelta,16,2.0011441707611084,0.20000000298023224,2.0127921104431152,0.20000000298023224,82.48265624046326
2,5,10,Adadelta,32,1.7746832370758057,0.22499999403953552,1.7970606088638306,0.2750000059604645,81.19689512252808
2,5,10,Adadelta,64,1.8339523077011108,0.18125000596046448,1.7944930791854858,0.17499999701976776,66.72941613197327
2,5,10,Adadelta,128,2.0483269691467285,0.20000000298023224,2.05196213722229,0.20000000298023224,50.762913942337036
2,5,25,Adam,16,0.15624378621578217,0.96875,0.4633828103542328,0.800000011920929,207.80706572532654
2,5,25,Adam,32,0.3745178282260895,0.918749988079071,0.6090673208236694,0.675000011920929,202.7302601337433
2,5,25,Adam,64,0.37190020084381104,0.893750011920929,0.7347286343574524,0.75,203.69799041748047
2,5,25,Adam,128,0.45783478021621704,0.8812500238418579,0.7722691297531128,0.699999988079071,203.08752703666687
2,5,25,SGD,16,0.5479677319526672,0.90625,0.7134460210800171,0.7250000238418579,203.79179906845093
2,5,25,SGD,32,0.9482070803642273,0.856249988079071,1.026595115661621,0.699999988079071,206.0226182937622
2,5,25,SGD,64,1.296142816543579,0.8062499761581421,1.3269283771514893,0.7250000238418579,202.02551579475403
2,5,25,SGD,128,1.4569016695022583,0.6499999761581421,1.4811241626739502,0.4749999940395355,206.52328634262085
2,5,25,RMSprop,16,0.3031361699104309,0.925000011920929,0.6103585958480835,0.75,156.01552414894104
2,5,25,RMSprop,32,0.2678336501121521,0.9312499761581421,0.5478746294975281,0.800000011920929,174.36898231506348
2,5,25,RMSprop,64,0.5932084321975708,0.7749999761581421,1.0995628833770752,0.699999988079071,202.74580645561218
2,5,25,RMSprop,128,0.5808807015419006,0.7749999761581421,0.6774383783340454,0.699999988079071,205.76285433769226
2,5,25,Adadelta,16,2.8151793479919434,0.20000000298023224,2.709440231323242,0.20000000298023224,204.81697630882263
2,5,25,Adadelta,32,2.2127938270568848,0.21875,2.235307216644287,0.20000000298023224,73.40396332740784
2,5,25,Adadelta,64,3.6987929344177246,0.20000000298023224,3.7094244956970215,0.20000000298023224,206.272629737854
2,5,25,Adadelta,128,1.7434539794921875,0.11874999850988388,1.710607886314392,0.07500000298023224,57.2381055355072
2,5,50,Adam,16,0.3810804486274719,0.90625,0.5635340809822083,0.7749999761581421,131.15059757232666
2,5,50,Adam,32,0.15083304047584534,0.9624999761581421,0.5171430706977844,0.800000011920929,241.5811469554901
2,5,50,Adam,64,0.28361159563064575,0.918749988079071,0.5366047620773315,0.800000011920929,249.8151342868805
2,5,50,Adam,128,1.5442044734954834,0.375,1.5516893863677979,0.2750000059604645,82.60400700569153
2,5,50,SGD,16,0.2802119851112366,0.9312499761581421,0.5333711504936218,0.7749999761581421,409.23148798942566
2,5,50,SGD,32,0.6400243043899536,0.893750011920929,0.7872661352157593,0.699999988079071,400.1624014377594
2,5,50,SGD,64,0.9669057726860046,0.862500011920929,1.0509365797042847,0.7749999761581421,404.70179438591003
2,5,50,SGD,128,1.030637502670288,0.856249988079071,1.0899372100830078,0.75,470.05577659606934
2,5,50,RMSprop,16,0.15138643980026245,0.949999988079071,0.5431128740310669,0.800000011920929,206.55681586265564
2,5,50,RMSprop,32,0.3379189670085907,0.9437500238418579,0.6629721522331238,0.7749999761581421,170.18572187423706
2,5,50,RMSprop,64,0.5000846982002258,0.8500000238418579,0.7161029577255249,0.7250000238418579,158.73893880844116
